estado_abrev,regional_nome,municipio,municipio_id_sdv
MG,Sete Lagoas,Funilândia,312720
MG,Sete Lagoas,Inhaúma,313100
MG,Sete Lagoas,Inimutaba,313110
MG,Sete Lagoas,Jequitibá,313570
MG,Sete Lagoas,Maravilhas,313970
MG,Sete Lagoas,Monjolos,314250
MG,Sete Lagoas,Morada Nova de Minas,314350
MG,Sete Lagoas,Morro da Garça,314360
MG,Sete Lagoas,Paineiras,314640
MG,Sete Lagoas,Papagaios,314690
MG,Sete Lagoas,Paraopeba,314740
MG,Sete Lagoas,Pequi,314960
MG,Sete Lagoas,Pompéu,315200
MG,Sete Lagoas,Presidente Juscelino,315320
MG,Sete Lagoas,Prudente de Morais,315360
MG,Sete Lagoas,Quartel Geral,315370
MG,Sete Lagoas,Santana de Pirapama,315850
MG,Sete Lagoas,Santo Hipólito,316060
MG,Sete Lagoas,Sete Lagoas,316720
MG,Sete Lagoas,Três Marias,316935
MG,Teófilo Otoni,Águas Formosas,310090
MG,Teófilo Otoni,Angelândia,310285
MG,Teófilo Otoni,Ataléia,310470
MG,Teófilo Otoni,Bertópolis,310660
MG,Teófilo Otoni,Campanário,311080
MG,Teófilo Otoni,Caraí,311300
MG,Teófilo Otoni,Carlos Chagas,311370
MG,Teófilo Otoni,Catuji,311545
MG,Teófilo Otoni,Crisólita,312015
MG,Teófilo Otoni,Franciscópolis,312675
MG,Teófilo Otoni,Frei Gaspar,312680
MG,Teófilo Otoni,Fronteira dos Vales,312705
MG,Teófilo Otoni,Itaipé,313230
MG,Teófilo Otoni,Itambacuri,313270
MG,Teófilo Otoni,Ladainha,313700
MG,Teófilo Otoni,Machacalis,313890
MG,Teófilo Otoni,Malacacheta,313920
MG,Teófilo Otoni,Nanuque,314430
MG,Teófilo Otoni,Nova Módica,314490
MG,Teófilo Otoni,Novo Cruzeiro,314530
MG,Teófilo Otoni,Novo Oriente de Minas,314535
MG,Teófilo Otoni,Ouro Verde de Minas,314620
MG,Teófilo Otoni,Padre Paraíso,314630
MG,Teófilo Otoni,Pavão,314850
MG,Teófilo Otoni,Pescador,315000
MG,Teófilo Otoni,Poté,315240
MG,Teófilo Otoni,Santa Helena de Minas,315765
MG,Teófilo Otoni,São José do Divino,316330
MG,Teófilo Otoni,Serra dos Aimorés,316670
MG,Teófilo Otoni,Setubinha,316555
MG,Teófilo Otoni,Teófilo Otoni,316860
MG,Teófilo Otoni,Umburatiba,317030
MG,Ubá,Antônio Prado de Minas,310310
MG,Ubá,Barão de Monte Alto,310550
MG,Ubá,Brás Pires,310870
MG,Ubá,Coimbra,311670
MG,Ubá,Divinésia,312190
MG,Ubá,Dores do Turvo,312330
MG,Ubá,Ervália,312400
MG,Ubá,Eugenópolis,312490
MG,Ubá,Guarani,312840
MG,Ubá,Guidoval,312880
MG,Ubá,Guiricema,312900
MG,Ubá,Mercês,314160
MG,Ubá,Miradouro,314210
MG,Ubá,Miraí,314220
MG,Ubá,Muriaé,314390
MG,Ubá,Patrocínio do Muriaé,314820
MG,Ubá,Piraúba,315130
MG,Ubá,Presidente Bernardes,315310
MG,Ubá,Rio Pomba,315580
MG,Ubá,Rodeiro,315630
MG,Ubá,Rosário da Limeira,315645
MG,Ubá,São Francisco do Glória,316140
MG,Ubá,São Geraldo,316150
MG,Ubá,São Sebastião da Vargem Alegre,316443
MG,Ubá,Senador Firmino,316570
MG,Ubá,Silveirânia,316730
MG,Ubá,Tabuleiro,316790
MG,Ubá,Tocantins,316900
MG,Ubá,Ubá,316990
MG,Ubá,Vieiras,317140
MG,Ubá,Visconde do Rio Branco,317200
MG,Uberaba,Água Comprida,310070
MG,Uberaba,Araxá,310400
MG,Uberaba,Campo Florido,311140
MG,Uberaba,Campos Altos,311150
MG,Uberaba,Carneirinho,311455
MG,Uberaba,Comendador Gomes,311690
MG,Uberaba,Conceição das Alagoas,311730
MG,Uberaba,Conquista,311820
MG,Uberaba,Delta,312125
MG,Uberaba,Fronteira,312700
MG,Uberaba,Frutal,312710
MG,Uberaba,Ibiá,312950
MG,Uberaba,Itapagipe,313340
MG,Uberaba,Iturama,313440
MG,Uberaba,Limeira do Oeste,313862
MG,Uberaba,Pedrinópolis,314920
MG,Uberaba,Perdizes,314980
MG,Uberaba,Pirajuba,315070
MG,Uberaba,Planura,315160
MG,Uberaba,Pratinha,315300
MG,Uberaba,Sacramento,315690
MG,Uberaba,Santa Juliana,315770
MG,Uberaba,São Francisco de Sales,316130
MG,Uberaba,Tapira,316810
MG,Uberaba,Uberaba,317010
MG,Uberaba,União de Minas,317043
MG,Uberaba,Veríssimo,317110
MG,Uberlândia,Abadia dos Dourados,310010
MG,Uberlândia,Araguari,310350
MG,Uberlândia,Araporã,310375
MG,Uberlândia,Cascalho Rico,311500
MG,Uberlândia,Coromandel,311930
MG,Uberlândia,Douradoquara,312350
MG,Uberlândia,Estrela do Sul,312480
MG,Uberlândia,Grupiara,312790
MG,Uberlândia,Indianópolis,313070
MG,Uberlândia,Iraí de Minas,313160
MG,Uberlândia,Monte Alegre de Minas,314280
MG,Uberlândia,Monte Carmelo,314310
MG,Uberlândia,Nova Ponte,314500
MG,Uberlândia,Patrocínio,314810
MG,Uberlândia,Prata,315280
MG,Uberlândia,Romaria,315640
MG,Uberlândia,Tupaciguara,316960
MG,Uberlândia,Uberlândia,317020
MG,Unaí,Arinos,310450
MG,Unaí,Bonfinópolis de Minas,310820
MG,Unaí,Brasilândia de Minas,310855
MG,Unaí,Buritis,310930
MG,Unaí,Cabeceira Grande,310945
MG,Unaí,Chapada Gaúcha,311615
MG,Unaí,Dom Bosco,312247
MG,Unaí,Formoso,312620
MG,Unaí,Natalândia,314437
MG,Unaí,Paracatu,314700
MG,Unaí,Riachinho,315445
MG,Unaí,Unaí,317040
MG,Unaí,Uruana de Minas,317047
MG,Varginha,Aiuruoca,310120
MG,Varginha,Alagoa,310130
MG,Varginha,Baependi,310490
MG,Varginha,Boa Esperança,310710
MG,Varginha,Cambuquira,311070
MG,Varginha,Campanha,311090
MG,Varginha,Carmo da Cachoeira,311390
MG,Varginha,Carmo de Minas,311410
MG,Varginha,Carrancas,311460
MG,Varginha,Carvalhos,311480
MG,Varginha,Caxambu,311550
MG,Varginha,Conceição do Rio Verde,311770
MG,Varginha,Coqueiral,311870
MG,Varginha,Cordislândia,311900
MG,Varginha,Cristina,312050
MG,Varginha,Cruzília,312080
MG,Varginha,Dom Viçoso,312280
MG,Varginha,Elói Mendes,312360
MG,Varginha,Ijaci,313040
MG,Varginha,Ilicínea,313050
MG,Varginha,Ingaí,313080
MG,Varginha,Itamonte,313300
MG,Varginha,Itanhandu,313310
MG,Varginha,Itumirim,313430
MG,Varginha,Itutinga,313450
MG,Varginha,Jesuânia,313590
MG,Varginha,Lambari,313780
MG,Varginha,Lavras,313820
MG,Varginha,Luminárias,313870
MG,Varginha,Minduri,314190
MG,Varginha,Monsenhor Paulo,314260
MG,Varginha,Nepomuceno,314460
MG,Varginha,Olímpio Noronha,314550
MG,Varginha,Passa Quatro,314760
MG,Varginha,Perdões,314990
MG,Varginha,Pouso Alto,315260
MG,Varginha,Ribeirão Vermelho,315470
MG,Varginha,Santana da Vargem,315830
MG,Varginha,São Bento Abade,316080
MG,Varginha,São Lourenço,316370
MG,Varginha,São Sebastião do Rio Verde,316490
MG,Varginha,São Thomé das Letras,316520
MG,Varginha,Seritinga,316640
MG,Varginha,Serranos,316700
MG,Varginha,Soledade de Minas,316780
MG,Varginha,Três Corações,316930
MG,Varginha,Três Pontas,316940
MG,Varginha,Varginha,317070
MG,Varginha,Virgínia,317170
MS,NCT de Aquidauana,Anastácio,500070
MS,NCT de Aquidauana,Aquidauana,500110
MS,NCT de Aquidauana,Bodoquena,500215
MS,NCT de Aquidauana,Dois Irmãos do Buriti,500348
MS,NCT de Aquidauana,Miranda,500560
MS,NCT de Campo Grande,Bandeirantes,500150
MS,NCT de Campo Grande,Camapuã,500260
MS,NCT de Campo Grande,Campo Grande,500270
MS,NCT de Campo Grande,Corguinho,500310
MS,NCT de Campo Grande,Figueirão,500390
MS,NCT de Campo Grande,Jaraguari,500490
MS,NCT de Campo Grande,Maracaju,500540
MS,NCT de Campo Grande,Ribas do Rio Pardo,500710
MS,NCT de Campo Grande,Rochedo,500750
MS,NCT de Campo Grande,São Gabriel do Oeste,500769
MS,NCT de Campo Grande,Sidrolândia,500790
MS,NCT de Campo Grande,Terenos,500800
MS,NCT de Corumbá,Corumbá,500320
MS,NCT de Corumbá,Ladário,500520
MS,NCT de Coxim,Alcinópolis,500025
MS,NCT de Coxim,Coxim,500330
MS,NCT de Coxim,Pedro Gomes,500640
MS,NCT de Coxim,Rio Negro,500730
MS,NCT de Coxim,Rio Verde de Mato Grosso,500740
MS,NCT de Coxim,Sonora,500793
MS,NCT de Dourados,Caarapó,500240
MS,NCT de Dourados,Douradina,500350
MS,NCT de Dourados,Dourados,500370
MS,NCT de Dourados,Itaporã,500450
MS,NCT de Dourados,Nova Alvorada do Sul,500600
MS,NCT de Dourados,Rio Brilhante,500720
MS,NCT de Fátima do Sul,Deodápolis,500345
MS,NCT de Fátima do Sul,Fátima do Sul,500380
MS,NCT de Fátima do Sul,Glória de Dourados,500400
MS,NCT de Fátima do Sul,Jateí,500510
MS,NCT de Fátima do Sul,Vicentina,500840
MS,NCT de Jardim,Bela Vista,500210
MS,NCT de Jardim,Bonito,500220
MS,NCT de Jardim,Caracol,500280
MS,NCT de Jardim,Guia Lopes da Laguna,500410
MS,NCT de Jardim,Jardim,500500
MS,NCT de Jardim,Nioaque,500580
MS,NCT de Jardim,Porto Murtinho,500690
MS,NCT de Naviraí,Eldorado,500375
MS,NCT de Naviraí,Iguatemi,500430
MS,NCT de Naviraí,Itaquiraí,500460
MS,NCT de Naviraí,Japorã,500480
MS,NCT de Naviraí,Juti,500515
MS,NCT de Naviraí,Mundo Novo,500568
MS,NCT de Naviraí,Naviraí,500570
MS,NCT de Nova Andradina,Anaurilândia,500080
MS,NCT de Nova Andradina,Angélica,500085
MS,NCT de Nova Andradina,Batayporã,500200
MS,NCT de Nova Andradina,Ivinhema,500470
MS,NCT de Nova Andradina,Nova Andradina,500620
MS,NCT de Nova Andradina,Novo Horizonte do Sul,500625
MS,NCT de Nova Andradina,Taquarussu,500797
MS,NCT de Paranaíba,Aparecida do Taboado,500100
MS,NCT de Paranaíba,Cassilândia,500290
MS,NCT de Paranaíba,Chapadão do Sul,500295
MS,NCT de Paranaíba,Costa Rica,500325
MS,NCT de Paranaíba,Inocência,500440
MS,NCT de Paranaíba,Paranaíba,500630
MS,NCT de Ponta Porã,Amambai,500060
MS,NCT de Ponta Porã,Antônio João,500090
MS,NCT de Ponta Porã,Aral Moreira,500124
MS,NCT de Ponta Porã,Coronel Sapucaia,500315
MS,NCT de Ponta Porã,Laguna Carapã,500525
MS,NCT de Ponta Porã,Paranhos,500635
MS,NCT de Ponta Porã,Ponta Porã,500660
MS,NCT de Ponta Porã,Sete Quedas,500770
MS,NCT de Ponta Porã,Tacuru,500795
MS,NCT de Três Lagoas,Água Clara,500020
MS,NCT de Três Lagoas,Bataguassu,500190
MS,NCT de Três Lagoas,Brasilândia,500230
MS,NCT de Três Lagoas,Santa Rita do Pardo,500755
MS,NCT de Três Lagoas,Selvíria,500780
MS,NCT de Três Lagoas,Três Lagoas,500830
MT,Água Boa,Água Boa,510020
MT,Água Boa,Bom Jesus do Araguaia,510185
MT,Água Boa,Canarana,510270
MT,Água Boa,Cocalinho,510310
MT,Água Boa,Gaúcha do Norte,510385
MT,Água Boa,Nova Nazaré,510617
MT,Água Boa,Querência,510706
MT,Água Boa,Ribeirão Cascalheira,510718
MT,Alta Floresta,Alta Floresta,510025
MT,Alta Floresta,Apiacás,510080
MT,Alta Floresta,Carlinda,510279
MT,Alta Floresta,Nova Bandeirantes,510615
MT,Alta Floresta,Nova Monte Verde,510895
MT,Alta Floresta,Paranaíta,510629
MT,Baixada Cuiabana,Acorizal,510010
MT,Baixada Cuiabana,Barão de Melgaço,510160
MT,Baixada Cuiabana,Chapada dos Guimarães,510300
MT,Baixada Cuiabana,Cuiabá,510340
MT,Baixada Cuiabana,Jangada,510490
MT,Baixada Cuiabana,Nossa Senhora do Livramento,510610
MT,Baixada Cuiabana,Nova Brasilândia,510620
MT,Baixada Cuiabana,Planalto da Serra,510645
MT,Baixada Cuiabana,Poconé,510650
MT,Baixada Cuiabana,Santo Antônio do Leverger,510780
MT,Baixada Cuiabana,Várzea Grande,510840
MT,Barra do Garças,Araguaiana,510100
MT,Barra do Garças,Barra do Garças,510180
MT,Barra do Garças,Campinápolis,510260
MT,Barra do Garças,General Carneiro,510390
MT,Barra do Garças,Nova Xavantina,510625
MT,Barra do Garças,Novo São Joaquim,510628
MT,Barra do Garças,Pontal do Araguaia,510665
MT,Barra do Garças,Ponte Branca,510670
MT,Barra do Garças,Ribeirãozinho,510719
MT,Barra do Garças,Torixoréu,510820
MT,Cáceres,Araputanga,510125
MT,Cáceres,Cáceres,510250
MT,Cáceres,Curvelândia,510343
MT,Cáceres,Glória D'Oeste,510395
MT,Cáceres,Indiavaí,510450
MT,Cáceres,Lambari D'Oeste,510523
MT,Cáceres,Mirassol d'Oeste,510562
MT,Cáceres,Porto Esperidião,510682
MT,Cáceres,Reserva do Cabaçal,510715
MT,Cáceres,Rio Branco,510720
MT,Cáceres,Salto do Céu,510775
MT,Cáceres,São José dos Quatro Marcos,510710
MT,Colíder,Colíder,510320
MT,Colíder,Itaúba,510455
MT,Colíder,Marcelândia,510558
MT,Colíder,Nova Canaã do Norte,510621
MT,Colíder,Nova Guarita,510880
MT,Colíder,Nova Santa Helena,510619
MT,Diamantino,Alto Paraguai,510050
MT,Diamantino,Diamantino,510350
MT,Diamantino,Nobres,510590
MT,Diamantino,Nortelândia,510600
MT,Diamantino,Nova Maringá,510890
MT,Diamantino,Rosário Oeste,510770
MT,Diamantino,São José do Rio Claro,510730
MT,Juara,Juara,510510
MT,Juara,Novo Horizonte do Norte,510627
MT,Juara,Porto dos Gaúchos,510680
MT,Juara,Tabaporã,510794
MT,Juína,Aripuanã,510140
MT,Juína,Brasnorte,510190
MT,Juína,Castanheira,510285
MT,Juína,Colniza,510325
MT,Juína,Cotriguaçu,510337
MT,Juína,Juína,510515
MT,Juína,Juruena,510517
MT,Peixoto de Azevedo,Guarantã do Norte,510410
MT,Peixoto de Azevedo,Matupá,510560
MT,Peixoto de Azevedo,Novo Mundo,510626
MT,Peixoto de Azevedo,Peixoto de Azevedo,510642
MT,Peixoto de Azevedo,Terra Nova do Norte,510805
MT,Pontes e Lacerda,Campos de Júlio,510268
MT,Pontes e Lacerda,Comodoro,510330
MT,Pontes e Lacerda,Conquista D'Oeste,510336
MT,Pontes e Lacerda,Figueirópolis D'Oeste,510380
MT,Pontes e Lacerda,Jauru,510500
MT,Pontes e Lacerda,Nova Lacerda,510618
MT,Pontes e Lacerda,Pontes e Lacerda,510675
MT,Pontes e Lacerda,Rondolândia,510757
MT,Pontes e Lacerda,Vale de São Domingos,510835
MT,Pontes e Lacerda,Vila Bela da Santíssima Trindade,510550
MT,Porto Alegre do Norte,Canabrava do Norte,510269
MT,Porto Alegre do Norte,Confresa,510335
MT,Porto Alegre do Norte,Porto Alegre do Norte,510677
MT,Porto Alegre do Norte,Santa Cruz do Xingu,510774
MT,Porto Alegre do Norte,Santa Terezinha,510777
MT,Porto Alegre do Norte,São José do Xingu,510735
MT,Porto Alegre do Norte,Vila Rica,510860
MT,Rondonópolis,Alto Araguaia,510030
MT,Rondonópolis,Alto Garças,510040
MT,Rondonópolis,Alto Taquari,510060
MT,Rondonópolis,Araguainha,510120
MT,Rondonópolis,Campo Verde,510267
MT,Rondonópolis,Dom Aquino,510360
MT,Rondonópolis,Guiratinga,510420
MT,Rondonópolis,Itiquira,510460
MT,Rondonópolis,Jaciara,510480
MT,Rondonópolis,Juscimeira,510520
MT,Rondonópolis,Paranatinga,510630
MT,Rondonópolis,Pedra Preta,510637
MT,Rondonópolis,Poxoréo,510700
MT,Rondonópolis,Primavera do Leste,510704
MT,Rondonópolis,Rondonópolis,510760
MT,Rondonópolis,Santo Antônio do Leste,510779
MT,Rondonópolis,São José do Povo,510729
MT,Rondonópolis,São Pedro da Cipa,510740
MT,Rondonópolis,Tesouro,510810
MT,São Félix do Araguaia,Alto Boa Vista,510035
MT,São Félix do Araguaia,Luciara,510530
MT,São Félix do Araguaia,Novo Santo Antônio,510631
MT,São Félix do Araguaia,São Félix do Araguaia,510785
MT,São Félix do Araguaia,Serra Nova Dourada,510788
MT,Sinop,Cláudia,510305
MT,Sinop,Feliz Natal,510370
MT,Sinop,Ipiranga do Norte,510452
MT,Sinop,Itanhangá,510454
MT,Sinop,Lucas do Rio Verde,510525
MT,Sinop,Nova Mutum,510622
MT,Sinop,Nova Ubiratã,510624
MT,Sinop,Santa Carmem,510724
MT,Sinop,Santa Rita do Trivelato,510776
MT,Sinop,Sinop,510790
MT,Sinop,Sorriso,510792
MT,Sinop,Tapurah,510800
MT,Sinop,União do Sul,510830
MT,Sinop,Vera,510850
MT,Tangará da Serra,Arenápolis,510130
MT,Tangará da Serra,Barra do Bugres,510170
MT,Tangará da Serra,Campo Novo do Parecis,510263
MT,Tangará da Serra,Denise,510345
MT,Tangará da Serra,Nova Marilândia,510885
MT,Tangará da Serra,Nova Olímpia,510623
MT,Tangará da Serra,Porto Estrela,510685
MT,Tangará da Serra,Santo Afonso,510726
MT,Tangará da Serra,Sapezal,510787
MT,Tangará da Serra,Tangará da Serra,510795
PA,Alça Viária,Abaetetuba,150010
PA,Alça Viária,Barcarena,150130
PA,Alça Viária,Igarapé-Miri,150330
PA,Alça Viária,Moju,150470
PA,Alça Viária,Tailândia,150795
PA,Araguaia,Conceição do Araguaia,150270
PA,Araguaia,Floresta do Araguaia,150304
PA,Araguaia,Santa Maria das Barreiras,150658
PA,Araguaia-Xingu,Água Azul do Norte,150034
PA,Araguaia-Xingu,Ourilândia do Norte,150543
PA,Araguaia-Xingu,São Félix do Xingu,150730
PA,Araguaia-Xingu,Tucumã,150808
PA,Bacia Atlântico-Caetés,Augusto Corrêa,150090
PA,Bacia Atlântico-Caetés,Bonito,150160
PA,Bacia Atlântico-Caetés,Bragança,150170
PA,Bacia Atlântico-Caetés,Cachoeira do Piriá,150195
PA,Bacia Atlântico-Caetés,Capanema,150220
PA,Bacia Atlântico-Caetés,Nova Timboteua,150500
PA,Bacia Atlântico-Caetés,Ourém,150540
PA,Bacia Atlântico-Caetés,Peixe-Boi,150560
PA,Bacia Atlântico-Caetés,Primavera,150610
PA,Bacia Atlântico-Caetés,Quatipuru,150611
PA,Bacia Atlântico-Caetés,Salinópolis,150620
PA,Bacia Atlântico-Caetés,Santa Luzia do Pará,150655
PA,Bacia Atlântico-Caetés,Santarém Novo,150690
PA,Bacia Atlântico-Caetés,São João de Pirabas,150747
PA,Bacia Atlântico-Caetés,Tracuateua,150803
PA,Bacia Atlântico-Caetés,Viseu,150830
PA,Baixo Amazonas,Alenquer,150040
PA,Baixo Amazonas,Almeirim,150050
PA,Baixo Amazonas,Belterra,150145
PA,Baixo Amazonas,Curuá,150285
PA,Baixo Amazonas,Monte Alegre,150480
PA,Baixo Amazonas,Placas,150565
PA,Baixo Amazonas,Prainha,150600
PA,Baixo Amazonas,Rurópolis,150619
PA,Baixo Amazonas,Santarém,150680
PA,Baixo Tocantins,Baião,150120
PA,Baixo Tocantins,Cametá,150210
PA,Baixo Tocantins,Limoeiro do Ajuru,150400
PA,Baixo Tocantins,Mocajuba,150460
PA,Baixo Tocantins,Oeiras do Pará,150520
PA,Calha Norte,Faro,150300
PA,Calha Norte,Juruti,150390
PA,Calha Norte,Óbidos,150510
PA,Calha Norte,Oriximiná,150530
PA,Calha Norte,Terra Santa,150797
PA,Entre Rios,Rio Maria,150616
PA,Entre Rios,Sapucaia,150775
PA,Entre Rios,Xinguara,150840
PA,Itacaiúnas Tocantins,Itupiranga,150370
PA,Itacaiúnas Tocantins,Jacundá,150380
PA,Itacaiúnas Tocantins,Marabá,150420
PA,Itacaiúnas Tocantins,Nova Ipixuna,150497
PA,Lago Tucuruí,Breu Branco,150178
PA,Lago Tucuruí,Goianésia do Pará,150309
PA,Lago Tucuruí,Novo Repartimento,150506
PA,Lago Tucuruí,Tucuruí,150810
PA,Marajó Ocidental,Anajás,150070
PA,Marajó Ocidental,Bagre,150110
PA,Marajó Ocidental,Breves,150180
PA,Marajó Ocidental,Curralinho,150280
PA,Marajó Ocidental,Gurupá,150310
PA,Marajó Ocidental,Melgaço,150450
PA,Marajó Ocidental,Portel,150580
PA,Marajó Oriental,Afuá,150030
PA,Marajó Oriental,Cachoeira do Arari,150200
PA,Marajó Oriental,Chaves,150250
PA,Marajó Oriental,Muaná,150490
PA,Marajó Oriental,Ponta de Pedras,150570
PA,Marajó Oriental,Salvaterra,150630
PA,Marajó Oriental,Santa Cruz do Arari,150640
PA,Marajó Oriental,São Sebastião da Boa Vista,150770
PA,Marajó Oriental,Soure,150790
PA,Metropolitana,Ananindeua,150080
PA,Metropolitana,Belém,150140
PA,Metropolitana,Benevides,150150
PA,Metropolitana,Marituba,150442
PA,Metropolitana,Santa Bárbara do Pará,150635
PA,Planalto do Araguaia,Bannach,150125
PA,Planalto do Araguaia,Cumaru do Norte,150276
PA,Planalto do Araguaia,Pau D'Arco,150555
PA,Planalto do Araguaia,Redenção,150613
PA,Planalto do Araguaia,Santana do Araguaia,150670
PA,Rio Guamá,Castanhal,150240
PA,Rio Guamá,Curuçá,150290
PA,Rio Guamá,Igarapé-Açu,150320
PA,Rio Guamá,Inhangapi,150340
PA,Rio Guamá,Magalhães Barata,150410
PA,Rio Guamá,Maracanã,150430
PA,Rio Guamá,Marapanim,150440
PA,Rio Guamá,São Domingos do Capim,150720
PA,Rio Guamá,São Francisco do Pará,150740
PA,Rio Guamá,São João da Ponta,150746
PA,Rio Guamá,Terra Alta,150796
PA,Rio Tapajós,Aveiro,150100
PA,Rio Tapajós,Itaituba,150360
PA,Rio Tapajós,Jacareacanga,150375
PA,Rio Tapajós,Novo Progresso,150503
PA,Rio Tapajós,Trairão,150805
PA,Rodovia BR 010,Aurora do Pará,150095
PA,Rodovia BR 010,Capitão Poço,150230
PA,Rodovia BR 010,Garrafão do Norte,150307
PA,Rodovia BR 010,Ipixuna do Pará,150345
PA,Rodovia BR 010,Irituia,150350
PA,Rodovia BR 010,Mãe do Rio,150405
PA,Rodovia BR 010,Nova Esperança do Piriá,150495
PA,Rodovia BR 010,Paragominas,150550
PA,Rodovia BR 010,Santa Maria do Pará,150660
PA,Rodovia BR 010,São Miguel do Guamá,150760
PA,Rodovia BR 010,Ulianópolis,150812
PA,Rodovia BR 222,Abel Figueiredo,150013
PA,Rodovia BR 222,Bom Jesus do Tocantins,150157
PA,Rodovia BR 222,Dom Eliseu,150293
PA,Rodovia BR 222,Rondon do Pará,150618
PA,Rodovia PA-140/Rio Capim,Acará,150020
PA,Rodovia PA-140/Rio Capim,Bujaru,150190
PA,Rodovia PA-140/Rio Capim,Concórdia do Pará,150275
PA,Rodovia PA-140/Rio Capim,Santa Isabel do Pará,150650
PA,Rodovia PA-140/Rio Capim,Tomé-Açu,150800
PA,Rodovia PA-140/Rio Guajará-Mirim,Colares,150260
PA,Rodovia PA-140/Rio Guajará-Mirim,Santo Antônio do Tauá,150700
PA,Rodovia PA-140/Rio Guajará-Mirim,São Caetano de Odivelas,150710
PA,Rodovia PA-140/Rio Guajará-Mirim,Vigia,150820
PA,Rodovia Transamazônica,Altamira,150060
PA,Rodovia Transamazônica,Anapu,150085
PA,Rodovia Transamazônica,Brasil Novo,150172
PA,Rodovia Transamazônica,Medicilândia,150445
PA,Rodovia Transamazônica,Pacajá,150548
PA,Rodovia Transamazônica,Porto de Moz,150590
PA,Rodovia Transamazônica,Senador José Porfírio,150780
PA,Rodovia Transamazônica,Uruará,150815
PA,Rodovia Transamazônica,Vitória do Xingu,150835
PA,Serra das Andorinhas,Brejo Grande do Araguaia,150175
PA,Serra das Andorinhas,Palestina do Pará,150549
PA,Serra das Andorinhas,Piçarra,150563
PA,Serra das Andorinhas,São Domingos do Araguaia,150715
PA,Serra das Andorinhas,São Geraldo do Araguaia,150745
PA,Serra das Andorinhas,São João do Araguaia,150750
PA,Serra dos Carajás,Canaã dos Carajás,150215
PA,Serra dos Carajás,Curionópolis,150277
PA,Serra dos Carajás,Eldorado dos Carajás,150295
PA,Serra dos Carajás,Parauapebas,150553
PB,I Núcleo Regional de Saúde,Alhandra,250060
PB,I Núcleo Regional de Saúde,Baía da Traição,250140
PB,I Núcleo Regional de Saúde,Bayeux,250180
PB,I Núcleo Regional de Saúde,Caaporã,250300
PB,I Núcleo Regional de Saúde,Cabedelo,250320
PB,I Núcleo Regional de Saúde,Capim,250403
PB,I Núcleo Regional de Saúde,Conde,250460
PB,I Núcleo Regional de Saúde,Cruz do Espírito Santo,250490
PB,I Núcleo Regional de Saúde,Cuité de Mamanguape,250523
PB,I Núcleo Regional de Saúde,Curral de Cima,250527
PB,I Núcleo Regional de Saúde,Itapororoca,250710
